assign,old_url,action,category,confidence,"old_link (based on column B, old_url)","new_link (based on column P, cur_full_url)",valid_match,notes,fern_file,cur_product_slug,cur_version_slug,cur_tab_slug,cur_page_slug,cur_full_url,"prop_product_slug
red = mismatch with cur",prop_version_slug,prop_page_slug,prop_full_url (generated from prev 3 cols),approved OR updated,doc_id,notes,notes 2
August,/sdks/realtime-sdk/v2/language/dotnet/calling/call-tap,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/call-tap,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/call-tap,y,,realtime-sdk/pages/v2/language/dotnet/calling/call-tap.mdx,realtime-sdk,v2,,/dotnet/reference/calling/call-tap,/realtime-sdk/v2/dotnet/reference/calling/call-tap,server-sdk,v2,/dotnet/reference/calling/call-tap,/server-sdk/v2/dotnet/reference/calling/call-tap,TRUE,143f7dd4-83f3-4f1a-8554-7fdf72a0f2cd,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/call-tap-audio-direction,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/call-tap-audio-direction,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/call-tap-audio-direction,y,,realtime-sdk/pages/v2/language/dotnet/calling/call-tap-audio-direction.mdx,realtime-sdk,v2,,/dotnet/reference/calling/call-tap-audio-direction,/realtime-sdk/v2/dotnet/reference/calling/call-tap-audio-direction,server-sdk,v2,/dotnet/reference/calling/call-tap-audio-direction,/server-sdk/v2/dotnet/reference/calling/call-tap-audio-direction,TRUE,8dfa35eb-7f15-4626-90f8-2173fb6fb0f9,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/call-tap-audio-params,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/call-tap-audio-params,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/call-tap-audio-params,y,,realtime-sdk/pages/v2/language/dotnet/calling/call-tap-audio-params.mdx,realtime-sdk,v2,,/dotnet/reference/calling/call-tap-audio-params,/realtime-sdk/v2/dotnet/reference/calling/call-tap-audio-params,server-sdk,v2,/dotnet/reference/calling/call-tap-audio-params,/server-sdk/v2/dotnet/reference/calling/call-tap-audio-params,TRUE,f202bbde-f0a3-4947-af05-bcbc606b8d35,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/call-tap-device,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/call-tap-device,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/call-tap-device,y,,realtime-sdk/pages/v2/language/dotnet/calling/call-tap-device.mdx,realtime-sdk,v2,,/dotnet/reference/calling/call-tap-device,/realtime-sdk/v2/dotnet/reference/calling/call-tap-device,server-sdk,v2,/dotnet/reference/calling/call-tap-device,/server-sdk/v2/dotnet/reference/calling/call-tap-device,TRUE,8e13429e-e4d6-4970-ae5c-4de95c7faf4b,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/call-tap-device-rtp-params,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/call-tap-device-rtp-params,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/call-tap-device-rtp-params,y,,realtime-sdk/pages/v2/language/dotnet/calling/call-tap-device-rtp-params.mdx,realtime-sdk,v2,,/dotnet/reference/calling/call-tap-device-rtp-params,/realtime-sdk/v2/dotnet/reference/calling/call-tap-device-rtp-params,server-sdk,v2,/dotnet/reference/calling/call-tap-device-rtp-params,/server-sdk/v2/dotnet/reference/calling/call-tap-device-rtp-params,TRUE,1ba99d6c-c6b8-4c4c-a99e-4b9423f047fe,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/call-tap-device-type,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/call-tap-device-type,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/call-tap-device-type,y,,realtime-sdk/pages/v2/language/dotnet/calling/call-tap-device-type.mdx,realtime-sdk,v2,,/dotnet/reference/calling/call-tap-device-type,/realtime-sdk/v2/dotnet/reference/calling/call-tap-device-type,server-sdk,v2,/dotnet/reference/calling/call-tap-device-type,/server-sdk/v2/dotnet/reference/calling/call-tap-device-type,TRUE,c7fc6fad-2b0b-450e-9d3a-fda4b4cf124d,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/call-tap-state,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/call-tap-state,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/call-tap-state,y,,realtime-sdk/pages/v2/language/dotnet/calling/call-tap-state.mdx,realtime-sdk,v2,,/dotnet/reference/calling/call-tap-state,/realtime-sdk/v2/dotnet/reference/calling/call-tap-state,server-sdk,v2,/dotnet/reference/calling/call-tap-state,/server-sdk/v2/dotnet/reference/calling/call-tap-state,TRUE,7a45ae85-18a3-4e66-bef2-a6d3dc60925a,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/call-tap-type,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/call-tap-type,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/call-tap-type,y,,realtime-sdk/pages/v2/language/dotnet/calling/call-tap-type.mdx,realtime-sdk,v2,,/dotnet/reference/calling/call-tap-type,/realtime-sdk/v2/dotnet/reference/calling/call-tap-type,server-sdk,v2,/dotnet/reference/calling/call-tap-type,/server-sdk/v2/dotnet/reference/calling/call-tap-type,TRUE,d411a5fe-f5bd-49ce-b44b-c9979012bb26,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/detect-result-type,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/detect-result-type,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/detect-result-type,y,,realtime-sdk/pages/v2/language/dotnet/calling/detect-result-type.mdx,realtime-sdk,v2,,/dotnet/reference/calling/detect-result-type,/realtime-sdk/v2/dotnet/reference/calling/detect-result-type,server-sdk,v2,/dotnet/reference/calling/detect-result-type,/server-sdk/v2/dotnet/reference/calling/detect-result-type,TRUE,3374bfe3-f8c8-4a68-9958-e3a44a77a3df,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/direction,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/direction,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/direction,y,,realtime-sdk/pages/v2/language/dotnet/calling/direction.mdx,realtime-sdk,v2,,/dotnet/reference/calling/direction,/realtime-sdk/v2/dotnet/reference/calling/direction,server-sdk,v2,/dotnet/reference/calling/direction,/server-sdk/v2/dotnet/reference/calling/direction,TRUE,c3e08ebb-41a0-424a-85bd-d73896ad026f,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/disconnect-reason,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/disconnect-reason,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/disconnect-reason,y,,realtime-sdk/pages/v2/language/dotnet/calling/disconnect-reason.mdx,realtime-sdk,v2,,/dotnet/reference/calling/disconnect-reason,/realtime-sdk/v2/dotnet/reference/calling/disconnect-reason,server-sdk,v2,/dotnet/reference/calling/disconnect-reason,/server-sdk/v2/dotnet/reference/calling/disconnect-reason,TRUE,cf80e6ac-6a56-4dbc-a4a5-a8864f92e077,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/phonecall,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/phonecall,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/phonecall,y,,realtime-sdk/pages/v2/language/dotnet/calling/phonecall.mdx,realtime-sdk,v2,,/dotnet/reference/calling/phonecall,/realtime-sdk/v2/dotnet/reference/calling/phonecall,server-sdk,v2,/dotnet/reference/calling/phonecall,/server-sdk/v2/dotnet/reference/calling/phonecall,TRUE,64cf21bb-1857-445d-a94f-114065eb0361,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/results,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/results,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/results,y,,realtime-sdk/pages/v2/language/dotnet/calling/results/index.mdx,realtime-sdk,v2,,/dotnet/reference/calling/results,/realtime-sdk/v2/dotnet/reference/calling/results,server-sdk,v2,/dotnet/reference/calling/results,/server-sdk/v2/dotnet/reference/calling/results,TRUE,e353f984-65e6-4748-b58a-09b335157551,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/results/answer-result,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/results/answer-result,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/results/answer,y,,realtime-sdk/pages/v2/language/dotnet/calling/results/answer-result.mdx,realtime-sdk,v2,,/dotnet/reference/calling/results/answer,/realtime-sdk/v2/dotnet/reference/calling/results/answer,server-sdk,v2,/dotnet/reference/calling/results/answer,/server-sdk/v2/dotnet/reference/calling/results/answer,TRUE,a99b4d7f-5b31-4722-af33-b0a0ef51cf82,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/results/connect-result,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/results/connect-result,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/results/connect,y,,realtime-sdk/pages/v2/language/dotnet/calling/results/connect-result.mdx,realtime-sdk,v2,,/dotnet/reference/calling/results/connect,/realtime-sdk/v2/dotnet/reference/calling/results/connect,server-sdk,v2,/dotnet/reference/calling/results/connect,/server-sdk/v2/dotnet/reference/calling/results/connect,TRUE,27f211aa-4bc8-4561-848a-f4b9ad30bf9f,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/results/detect-result,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/results/detect-result,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/results/detect,y,,realtime-sdk/pages/v2/language/dotnet/calling/results/detect-result.mdx,realtime-sdk,v2,,/dotnet/reference/calling/results/detect,/realtime-sdk/v2/dotnet/reference/calling/results/detect,server-sdk,v2,/dotnet/reference/calling/results/detect,/server-sdk/v2/dotnet/reference/calling/results/detect,TRUE,72d831fc-3e55-4088-8cca-a5ac2d5ddb57,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/results/dial-result,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/results/dial-result,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/results/dial,y,,realtime-sdk/pages/v2/language/dotnet/calling/results/dial-result.mdx,realtime-sdk,v2,,/dotnet/reference/calling/results/dial,/realtime-sdk/v2/dotnet/reference/calling/results/dial,server-sdk,v2,/dotnet/reference/calling/results/dial,/server-sdk/v2/dotnet/reference/calling/results/dial,TRUE,6d90872b-6397-42dd-9020-a125ae686a08,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/results/fax-result,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/results/fax-result,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/results/fax,y,,realtime-sdk/pages/v2/language/dotnet/calling/results/fax-result.mdx,realtime-sdk,v2,,/dotnet/reference/calling/results/fax,/realtime-sdk/v2/dotnet/reference/calling/results/fax,server-sdk,v2,/dotnet/reference/calling/results/fax,/server-sdk/v2/dotnet/reference/calling/results/fax,TRUE,c8690d14-51b4-4b90-a471-3b0e9c0948ae,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/results/hangup-result,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/results/hangup-result,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/results/hangup,y,,realtime-sdk/pages/v2/language/dotnet/calling/results/hangup-result.mdx,realtime-sdk,v2,,/dotnet/reference/calling/results/hangup,/realtime-sdk/v2/dotnet/reference/calling/results/hangup,server-sdk,v2,/dotnet/reference/calling/results/hangup,/server-sdk/v2/dotnet/reference/calling/results/hangup,TRUE,69987da2-e02c-4c3d-87a9-ea87adea0827,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/results/play-pause-result,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/results/play-pause-result,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/results/play-pause,y,,realtime-sdk/pages/v2/language/dotnet/calling/results/play-pause-result.mdx,realtime-sdk,v2,,/dotnet/reference/calling/results/play-pause,/realtime-sdk/v2/dotnet/reference/calling/results/play-pause,server-sdk,v2,/dotnet/reference/calling/results/play-pause,/server-sdk/v2/dotnet/reference/calling/results/play-pause,TRUE,3256a422-08a5-4e2b-b9b1-df27e4ea8e34,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/results/play-result,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/results/play-result,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/results/play,y,,realtime-sdk/pages/v2/language/dotnet/calling/results/play-result.mdx,realtime-sdk,v2,,/dotnet/reference/calling/results/play,/realtime-sdk/v2/dotnet/reference/calling/results/play,server-sdk,v2,/dotnet/reference/calling/results/play,/server-sdk/v2/dotnet/reference/calling/results/play,TRUE,abe96fa5-fd1a-4b8a-a2b2-821ee70f74e2,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/results/play-resume-result,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/results/play-resume-result,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/results/play-resume,y,,realtime-sdk/pages/v2/language/dotnet/calling/results/play-resume-result.mdx,realtime-sdk,v2,,/dotnet/reference/calling/results/play-resume,/realtime-sdk/v2/dotnet/reference/calling/results/play-resume,server-sdk,v2,/dotnet/reference/calling/results/play-resume,/server-sdk/v2/dotnet/reference/calling/results/play-resume,TRUE,e6f3eb1d-b7e8-442a-9899-4feeceb6a84b,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/results/play-volume-result,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/results/play-volume-result,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/results/play-volume,y,,realtime-sdk/pages/v2/language/dotnet/calling/results/play-volume-result.mdx,realtime-sdk,v2,,/dotnet/reference/calling/results/play-volume,/realtime-sdk/v2/dotnet/reference/calling/results/play-volume,server-sdk,v2,/dotnet/reference/calling/results/play-volume,/server-sdk/v2/dotnet/reference/calling/results/play-volume,TRUE,33552588-64aa-4e52-9382-58e7df1d0437,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/results/prompt-result,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/results/prompt-result,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/results/prompt,y,,realtime-sdk/pages/v2/language/dotnet/calling/results/prompt-result.mdx,realtime-sdk,v2,,/dotnet/reference/calling/results/prompt,/realtime-sdk/v2/dotnet/reference/calling/results/prompt,server-sdk,v2,/dotnet/reference/calling/results/prompt,/server-sdk/v2/dotnet/reference/calling/results/prompt,TRUE,f91b937b-f673-45ec-9ad6-30a4e668cf60,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/results/prompt-volume-result,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/results/prompt-volume-result,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/results/prompt-volume,y,,realtime-sdk/pages/v2/language/dotnet/calling/results/prompt-volume-result.mdx,realtime-sdk,v2,,/dotnet/reference/calling/results/prompt-volume,/realtime-sdk/v2/dotnet/reference/calling/results/prompt-volume,server-sdk,v2,/dotnet/reference/calling/results/prompt-volume,/server-sdk/v2/dotnet/reference/calling/results/prompt-volume,TRUE,77dc1743-fcf3-46d1-8a2c-ba2d84bb256e,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/results/record-result,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/results/record-result,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/results/record,y,,realtime-sdk/pages/v2/language/dotnet/calling/results/record-result.mdx,realtime-sdk,v2,,/dotnet/reference/calling/results/record,/realtime-sdk/v2/dotnet/reference/calling/results/record,server-sdk,v2,/dotnet/reference/calling/results/record,/server-sdk/v2/dotnet/reference/calling/results/record,TRUE,17282a7a-328e-465a-90b9-45688f65a998,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/results/send-digits-result,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/results/send-digits-result,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/results/send-digits,y,,realtime-sdk/pages/v2/language/dotnet/calling/results/send-digits-result.mdx,realtime-sdk,v2,,/dotnet/reference/calling/results/send-digits,/realtime-sdk/v2/dotnet/reference/calling/results/send-digits,server-sdk,v2,/dotnet/reference/calling/results/send-digits,/server-sdk/v2/dotnet/reference/calling/results/send-digits,TRUE,c39bf4fe-fe68-4605-a309-3c0c066de518,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/results/stop-result,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/results/stop-result,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/results/stop,y,,realtime-sdk/pages/v2/language/dotnet/calling/results/stop-result.mdx,realtime-sdk,v2,,/dotnet/reference/calling/results/stop,/realtime-sdk/v2/dotnet/reference/calling/results/stop,server-sdk,v2,/dotnet/reference/calling/results/stop,/server-sdk/v2/dotnet/reference/calling/results/stop,TRUE,f88df1a2-780f-4290-a011-dd86f4018b7e,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/results/tap-result,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/results/tap-result,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/results/tap,y,,realtime-sdk/pages/v2/language/dotnet/calling/results/tap-result.mdx,realtime-sdk,v2,,/dotnet/reference/calling/results/tap,/realtime-sdk/v2/dotnet/reference/calling/results/tap,server-sdk,v2,/dotnet/reference/calling/results/tap,/server-sdk/v2/dotnet/reference/calling/results/tap,TRUE,6a2a783a-60bb-4ae2-a1ae-17f517533f00,,
August,/sdks/realtime-sdk/v2/language/dotnet/calling/send-fax-payload,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/calling/send-fax-payload,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/calling/send-fax-payload,y,,realtime-sdk/pages/v2/language/dotnet/calling/send-fax-payload.mdx,realtime-sdk,v2,,/dotnet/reference/calling/send-fax-payload,/realtime-sdk/v2/dotnet/reference/calling/send-fax-payload,server-sdk,v2,/dotnet/reference/calling/send-fax-payload,/server-sdk/v2/dotnet/reference/calling/send-fax-payload,TRUE,59836d5a-849a-443c-8f11-c8de381d1e58,,
August,/sdks/realtime-sdk/v2/language/dotnet/consumer,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/consumer,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/consumer,y,,realtime-sdk/pages/v2/language/dotnet/consumer.mdx,realtime-sdk,v2,,/dotnet/reference/consumer,/realtime-sdk/v2/dotnet/reference/consumer,server-sdk,v2,/dotnet/reference/consumer,/server-sdk/v2/dotnet/reference/consumer,TRUE,f1bc8250-8109-45bd-a803-39607bfbf28c,,
August,/sdks/realtime-sdk/v2/language/dotnet/event,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/event,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/event,y,,realtime-sdk/pages/v2/language/dotnet/event.mdx,realtime-sdk,v2,,/dotnet/reference/event,/realtime-sdk/v2/dotnet/reference/event,server-sdk,v2,/dotnet/reference/event,/server-sdk/v2/dotnet/reference/event,TRUE,631c97ae-9114-498f-834c-2e4d60ab0cab,,
August,/sdks/realtime-sdk/v2/language/dotnet/examples,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/examples,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/examples,y,,realtime-sdk/pages/v2/language/dotnet/examples.mdx,realtime-sdk,v2,,/dotnet/reference/examples,/realtime-sdk/v2/dotnet/reference/examples,server-sdk,v2,/dotnet/reference/examples,/server-sdk/v2/dotnet/reference/examples,TRUE,29de1967-3c44-4e7b-bdad-5627fa3979ee,,
August,/sdks/realtime-sdk/v2/language/dotnet/messaging,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/messaging,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/messaging,y,,realtime-sdk/pages/v2/language/dotnet/messaging/index.mdx,realtime-sdk,v2,,/dotnet/reference/messaging,/realtime-sdk/v2/dotnet/reference/messaging,server-sdk,v2,/dotnet/reference/messaging,/server-sdk/v2/dotnet/reference/messaging,TRUE,d93805fe-328c-4957-b304-cafc0b3082c5,,
August,/sdks/realtime-sdk/v2/language/dotnet/messaging/direction,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/messaging/direction,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/messaging/direction,y,,realtime-sdk/pages/v2/language/dotnet/messaging/direction.mdx,realtime-sdk,v2,,/dotnet/reference/messaging/direction,/realtime-sdk/v2/dotnet/reference/messaging/direction,server-sdk,v2,/dotnet/reference/messaging/direction,/server-sdk/v2/dotnet/reference/messaging/direction,TRUE,6d184a59-b280-42f2-ba28-dcc3ebd5129d,,
August,/sdks/realtime-sdk/v2/language/dotnet/messaging/message,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/messaging/message,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/messaging/message,y,,realtime-sdk/pages/v2/language/dotnet/messaging/message.mdx,realtime-sdk,v2,,/dotnet/reference/messaging/message,/realtime-sdk/v2/dotnet/reference/messaging/message,server-sdk,v2,/dotnet/reference/messaging/message,/server-sdk/v2/dotnet/reference/messaging/message,TRUE,266390f9-1733-435b-a7ed-11f091961997,,
August,/sdks/realtime-sdk/v2/language/dotnet/messaging/message-state,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/messaging/message-state,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/messaging/message-state,y,,realtime-sdk/pages/v2/language/dotnet/messaging/message-state.mdx,realtime-sdk,v2,,/dotnet/reference/messaging/message-state,/realtime-sdk/v2/dotnet/reference/messaging/message-state,server-sdk,v2,/dotnet/reference/messaging/message-state,/server-sdk/v2/dotnet/reference/messaging/message-state,TRUE,a9117cae-0b73-48fd-8491-d78924663ca7,,
August,/sdks/realtime-sdk/v2/language/dotnet/messaging/send-result,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/messaging/send-result,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/messaging/send-result,y,,realtime-sdk/pages/v2/language/dotnet/messaging/send-result.mdx,realtime-sdk,v2,,/dotnet/reference/messaging/send-result,/realtime-sdk/v2/dotnet/reference/messaging/send-result,server-sdk,v2,/dotnet/reference/messaging/send-result,/server-sdk/v2/dotnet/reference/messaging/send-result,TRUE,eb81d5f9-36de-4be0-8e50-c7c5e6917e75,,
August,/sdks/realtime-sdk/v2/language/dotnet/messaging/send-source,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/messaging/send-source,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/messaging/send-source,y,,realtime-sdk/pages/v2/language/dotnet/messaging/send-source.mdx,realtime-sdk,v2,,/dotnet/reference/messaging/send-source,/realtime-sdk/v2/dotnet/reference/messaging/send-source,server-sdk,v2,/dotnet/reference/messaging/send-source,/server-sdk/v2/dotnet/reference/messaging/send-source,TRUE,1ef7b32a-dc17-49fd-979a-5b7211c9eff3,,
August,/sdks/realtime-sdk/v2/language/dotnet/relay-client,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/relay-client,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/relay-client,y,,realtime-sdk/pages/v2/language/dotnet/relay-client.mdx,realtime-sdk,v2,,/dotnet/reference/relay-client,/realtime-sdk/v2/dotnet/reference/relay-client,server-sdk,v2,/dotnet/reference/relay-client,/server-sdk/v2/dotnet/reference/relay-client,TRUE,ca47c821-eb0a-4123-a7e8-6f026b3b13c0,,
August,/sdks/realtime-sdk/v2/language/dotnet/task,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/dotnet/task,signalwire.docs.buildwithfern.com/realtime-sdk/v2/dotnet/reference/task,y,,realtime-sdk/pages/v2/language/dotnet/task/index.mdx,realtime-sdk,v2,,/dotnet/reference/task,/realtime-sdk/v2/dotnet/reference/task,server-sdk,v2,/dotnet/reference/task,/server-sdk/v2/dotnet/reference/task,TRUE,944b317d-ea5b-4e1e-ab81-ec40d6679b92,,
August,/sdks/realtime-sdk/v2/language/golang,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/golang,signalwire.docs.buildwithfern.com/realtime-sdk/v2/reference/go,y,,realtime-sdk/pages/v2/language/golang/index.mdx,realtime-sdk,v2,,/reference/go,/realtime-sdk/v2/reference/go,server-sdk,v2,/reference/go,/server-sdk/v2/reference/go,TRUE,4af32108-1261-4b54-8eaa-c5b9b3b31f73,,
August,/sdks/realtime-sdk/v2/language/golang/calling,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/golang/calling,signalwire.docs.buildwithfern.com/realtime-sdk/v2/go/reference/calling,y,,realtime-sdk/pages/v2/language/golang/calling/index.mdx,realtime-sdk,v2,,/go/reference/calling,/realtime-sdk/v2/go/reference/calling,server-sdk,v2,/go/reference/calling,/server-sdk/v2/go/reference/calling,TRUE,8ceb292b-5204-4020-85f5-d4e34ade7bd2,,
August,/sdks/realtime-sdk/v2/language/golang/calling/actions,redirect,matched_changed,1,developer.signalwire.com/sdks/realtime-sdk/v2/language/golang/calling/actions,signalwire.docs.buildwithfern.com/realtime-sdk/v2/go/reference/calling/actions,y,,realtime-sdk/pages/v2/language/golang/calling/actions/index.mdx,realtime-sdk,v2,,/go/reference/calling/actions,/realtime-sdk/v2/go/reference/calling/actions,server-sdk,v2,/go/reference/calling/actions,/server-sdk/v2/go/reference/calling/actions,TRUE,2a827d68-9c9a-44af-b2ed-b9b0877f1e28,,
