broken_url,found_on,source_file,line,old,new,confidence,rule
/docs/ai/get-started/prompt-engineering/advanced-techniques,/docs/platform/ai/prompt-engineering,fern/products/platform/pages/ai/guides/prompt-engineering/index.mdx,260,"Now that you've got the basics down, you're ready to dive deeper into advanced prompt engineering techniques. Explore our guides on [best practices](/docs/platform/ai/prompt-engineering/best-practices), [where to apply prompts](/docs/platform/ai/prompt-engineering/where-to-apply), and [advanced techniques](/docs/ai/get-started/prompt-engineering/advanced-techniques).","Now that you've got the basics down, you're ready to dive deeper into advanced prompt engineering techniques. Explore our guides on [best practices](/docs/platform/ai/prompt-engineering/best-practices), [where to apply prompts](/docs/platform/ai/prompt-engineering/where-to-apply), and [advanced techniques](/docs/platform/ai/prompt-engineering).",auto,known-redirect-2
/platform/call-fabric/ai-agents,/docs/platform/ai/prompt-engineering,fern/products/platform/pages/ai/guides/prompt-engineering/index.mdx,11,[ai-agents-docs]: /docs/platform/call-fabric/ai-agents,,auto,deleted
/docs/browser-sdk/guides/video/video-overlays,/docs/platform/video,fern/products/platform/pages/calling/video/overview.mdx,82,"There is no native support for this at the moment, but you can certainly implement it yourself using the concept of [video overlays](/docs/browser-sdk/guides/video/video-overlays).","There is no native support for this at the moment, but you can certainly implement it yourself using the concept of [video overlays](/docs/platform/video).",auto,known-redirect-2
/docs/rest,/docs/platform/video,fern/products/platform/pages/calling/video/overview.mdx,18,"    href=""/docs/rest""","    href=""/docs/apis""",auto,known-redirect
/docs/platform/voice/sip/get-started,/docs/platform/voice/sip,fern/products/platform/pages/calling/voice/SIP/index.mdx,88,"After [creating a SIP credential](/docs/platform/voice/sip/get-started) in your SignalWire Dashboard, configure your softphone with the following settings.","After [creating a SIP credential](/docs/platform/voice/sip) in your SignalWire Dashboard, configure your softphone with the following settings.",auto,known-redirect
/docs/platform/basics/general/how-to-set-caller-id-or-cnam,/docs/platform/voice,fern/products/platform/pages/calling/voice/overview.mdx,164,Follow the steps [here](/docs/platform/basics/general/how-to-set-caller-id-or-cnam) to get CNAM or caller ID set up.,Follow the steps [here](/docs/platform/voice) to get CNAM or caller ID set up.,auto,known-redirect-2
/docs/browser-sdk/js/reference/pub-sub,/docs/platform/chat,fern/products/platform/pages/messaging/chat/overview.mdx,27,"    href=""/docs/browser-sdk/js/reference/pub-sub""","    href=""/docs/browser-sdk/v3/js/reference/pubsub""",auto,known-redirect-2
/docs/platform/messaging/toll-free-number,/docs/platform/messaging/hosted-messaging,fern/products/platform/pages/messaging/sms/hosted-messaging.mdx,133,"[toll-free]: /docs/platform/messaging/toll-free-number ""Guide to Toll-Free number verification""","[toll-free]: /docs/platform/messaging/hosted-messaging ""Guide to Toll-Free number verification""",auto,known-redirect
/docs/messaging/sms/messaging-character-limits,/docs/platform/messaging,fern/products/platform/pages/messaging/sms/overview.mdx,184,"    href=""/docs/messaging/sms/messaging-character-limits""","    href=""/docs/platform/messaging""",auto,known-redirect-2
/docs/messaging/sms/messaging-mime-types,/docs/platform/messaging,fern/products/platform/pages/messaging/sms/overview.mdx,191,"    href=""/docs/messaging/sms/messaging-mime-types""","    href=""/docs/platform/messaging""",auto,known-redirect-2
/docs/platform/call-fabric#subscribers,/docs/platform/resources,fern/products/platform/pages/platform/call-fabric/resources.mdx,17,[subscribers](/docs/platform/call-fabric#subscribers).,[subscribers](/docs/platform/resources#subscribers).,auto,known-redirect-2
/browser-sdk/js/reference/call-fabric,/docs/platform/subscribers,fern/products/platform/pages/platform/call-fabric/subscribers.mdx,12,[browser-sdk]: /docs/browser-sdk/js/reference/call-fabric,[browser-sdk]: /docs/browser-sdk/v3/js,auto,known-redirect-2
/rest/signalwire-rest/endpoints,/docs/platform/subscribers,fern/products/platform/pages/platform/call-fabric/subscribers.mdx,13,[rest-api]: /docs/rest/signalwire-rest/endpoints,[rest-api]: /docs/apis,auto,known-redirect
/docs/platform/phone-numbers/guides/signalwire-status-callbacks/recording-status-callbacks,/docs/platform/webhooks,fern/products/platform/pages/platform/core/webhooks/index.mdx,57,Read in-depth about [recording status callbacks](/docs/platform/phone-numbers/guides/signalwire-status-callbacks/recording-status-callbacks) to see all of the possible parameters and statuses as well as a working code example!,Read in-depth about [recording status callbacks](/docs/platform/webhooks) to see all of the possible parameters and statuses as well as a working code example!,auto,known-redirect-2
/docs/platform/phone-numbers/guides/signalwire-status-callbacks/sms-status-callbacks,/docs/platform/webhooks,fern/products/platform/pages/platform/core/webhooks/index.mdx,79,Read in-depth about SMS status callbacks [here](/docs/platform/phone-numbers/guides/signalwire-status-callbacks/sms-status-callbacks) to learn all of their possible parameters and statuses and see a working code example!,Read in-depth about SMS status callbacks [here](/docs/platform/webhooks) to learn all of their possible parameters and statuses and see a working code example!,auto,known-redirect-2
/docs/platform/phone-numbers/guides/signalwire-status-callbacks/voice-status-callbacks,/docs/platform/webhooks,fern/products/platform/pages/platform/core/webhooks/index.mdx,49,Read in-depth about voice status callbacks [here](/docs/platform/phone-numbers/guides/signalwire-status-callbacks/voice-status-callbacks) to see all of the possible parameters & statuses as well as a working code example!,Read in-depth about voice status callbacks [here](/docs/platform/webhooks) to see all of the possible parameters & statuses as well as a working code example!,auto,known-redirect-2
/docs/apis/authorization,/docs/platform/your-signalwire-api-space,fern/products/platform/pages/platform/setup/api-credentials.mdx,41,"For more details on authentication methods, see the [REST API Authorization guide](/docs/apis/authorization).","For more details on authentication methods, see the [REST API Authorization guide](/docs/platform/your-signalwire-api-space).",auto,known-redirect
/docs/browser-sdk/guides/build-a-video-calling-application-with-the-browser-sdk,/docs/platform/your-signalwire-api-space,fern/products/platform/pages/platform/setup/api-credentials.mdx,35,  See our [Simple Video Demo](/docs/browser-sdk/guides/build-a-video-calling-application-with-the-browser-sdk).,  See our [Simple Video Demo](/docs/browser-sdk/v3/js/guides/build-a-video-app).,auto,browser-guide-rename
/docs/rest,/docs/platform/your-signalwire-api-space,fern/products/platform/pages/platform/setup/api-credentials.mdx,73,"[REST API Reference](/docs/rest),","[REST API Reference](/docs/apis),",auto,known-redirect
/docs/compatibility-api/guides/general/creating-and-using-cxml-scripts,/docs/platform/swsh,fern/products/platform/pages/tools/swsh/index.mdx,337,Manage [cXML Application](/docs/compatibility-api/guides/general/creating-and-using-cxml-scripts/),Manage [cXML Application](/docs/compatibility-api/),auto,known-redirect-2
/docs/platform/phone-numbers/guides/number-groups,/docs/platform/swsh,fern/products/platform/pages/tools/swsh/index.mdx,323,[Number Groups](/docs/platform/phone-numbers/guides/number-groups/),[Number Groups](/docs/platform/phone-numbers/),auto,known-redirect-2
/docs/server-sdk/node/node/reference/chat/chat-member,/docs/server-sdk/node/reference/chat,fern/products/realtime-sdk/pages/latest/tech-ref/chat/overview.mdx,63,"  <Card title=""ChatMember"" icon=""fa-solid fa-user"" href=""/docs/server-sdk/node/node/reference/chat/chat-member"">","  <Card title=""ChatMember"" icon=""fa-solid fa-user"" href=""/docs/server-sdk/v4/node/reference/chat/chat-member"">",auto,fix-node-node
/docs/server-sdk/node/node/reference/chat/chat-message,/docs/server-sdk/node/reference/chat,fern/products/realtime-sdk/pages/latest/tech-ref/chat/overview.mdx,66,"  <Card title=""ChatMessage"" icon=""fa-solid fa-message"" href=""/docs/server-sdk/node/node/reference/chat/chat-message"">","  <Card title=""ChatMessage"" icon=""fa-solid fa-message"" href=""/docs/server-sdk/v4/node/reference/chat/chat-message"">",auto,fix-node-node
/docs/server-sdk/node/node/reference/chat/client,/docs/server-sdk/node/reference/chat,fern/products/realtime-sdk/pages/latest/tech-ref/chat/overview.mdx,60,"  <Card title=""Client"" icon=""fa-solid fa-server"" href=""/docs/server-sdk/node/node/reference/chat/client"">","  <Card title=""Client"" icon=""fa-solid fa-server"" href=""/docs/server-sdk/v4/node/reference/chat/client"">",auto,fix-node-node
/docs/server-sdk/node/node/reference/chat/client,/docs/server-sdk/node/reference/realtime-client,fern/products/realtime-sdk/pages/latest/tech-ref/core/realtime-client/index.mdx,93,"  <Card title=""Chat"" icon=""fa-solid fa-comments"" href=""/docs/server-sdk/node/node/reference/chat/client"">","  <Card title=""Chat"" icon=""fa-solid fa-comments"" href=""/docs/server-sdk/v4/node/reference/chat/client"">",auto,fix-node-node
/docs/server-sdk/node/node/reference/pubsub/client,/docs/server-sdk/node/reference/realtime-client,fern/products/realtime-sdk/pages/latest/tech-ref/core/realtime-client/index.mdx,99,"  <Card title=""PubSub"" icon=""fa-solid fa-tower-broadcast"" href=""/docs/server-sdk/node/node/reference/pubsub/client"">","  <Card title=""PubSub"" icon=""fa-solid fa-tower-broadcast"" href=""/docs/server-sdk/v4/node/reference/pubsub/client"">",auto,fix-node-node
/docs/server-sdk/node/node/reference/task/client,/docs/server-sdk/node/reference/realtime-client,fern/products/realtime-sdk/pages/latest/tech-ref/core/realtime-client/index.mdx,96,"  <Card title=""Task"" icon=""fa-solid fa-list-check"" href=""/docs/server-sdk/node/node/reference/task/client"">","  <Card title=""Task"" icon=""fa-solid fa-list-check"" href=""/docs/server-sdk/v4/node/reference/task/client"">",auto,fix-node-node
/docs/server-sdk/node/node/reference/video/client,/docs/server-sdk/node/reference/realtime-client,fern/products/realtime-sdk/pages/latest/tech-ref/core/realtime-client/index.mdx,90,"  <Card title=""Video"" icon=""fa-solid fa-video"" href=""/docs/server-sdk/node/node/reference/video/client"">","  <Card title=""Video"" icon=""fa-solid fa-video"" href=""/docs/server-sdk/v4/node/reference/video/client"">",auto,fix-node-node
/docs/server-sdk/node/node/reference/voice/client,/docs/server-sdk/node/reference/realtime-client,fern/products/realtime-sdk/pages/latest/tech-ref/core/realtime-client/index.mdx,87,"  <Card title=""Voice"" icon=""fa-solid fa-phone"" href=""/docs/server-sdk/node/node/reference/voice/client"">","  <Card title=""Voice"" icon=""fa-solid fa-phone"" href=""/docs/server-sdk/v4/node/reference/voice/client"">",auto,fix-node-node
/docs/server-sdk/node/node/reference/pubsub/client,/docs/server-sdk/node/reference/pubsub,fern/products/realtime-sdk/pages/latest/tech-ref/pubsub/overview.mdx,43,"  <Card title=""Client"" icon=""fa-solid fa-server"" href=""/docs/server-sdk/node/node/reference/pubsub/client"">","  <Card title=""Client"" icon=""fa-solid fa-server"" href=""/docs/server-sdk/v4/node/reference/pubsub/client"">",auto,fix-node-node
/docs/server-sdk/node/node/reference/pubsub/pubsub-message,/docs/server-sdk/node/reference/pubsub,fern/products/realtime-sdk/pages/latest/tech-ref/pubsub/overview.mdx,46,"  <Card title=""PubSubMessage"" icon=""fa-solid fa-envelope"" href=""/docs/server-sdk/node/node/reference/pubsub/pubsub-message"">","  <Card title=""PubSubMessage"" icon=""fa-solid fa-envelope"" href=""/docs/server-sdk/v4/node/reference/pubsub/pubsub-message"">",auto,fix-node-node
/docs/server-sdk/node/node/reference/task/client,/docs/server-sdk/node/reference/task,fern/products/realtime-sdk/pages/latest/tech-ref/task/overview.mdx,43,"  <Card title=""Client"" icon=""fa-solid fa-server"" href=""/docs/server-sdk/node/node/reference/task/client"">","  <Card title=""Client"" icon=""fa-solid fa-server"" href=""/docs/server-sdk/v4/node/reference/task/client"">",auto,fix-node-node
/docs/server-sdk/node/node/reference/voice/call,/docs/server-sdk/node/reference/voice,fern/products/realtime-sdk/pages/latest/tech-ref/voice/overview.mdx,42,"  <Card title=""Call"" icon=""fa-solid fa-phone-volume"" href=""/docs/server-sdk/node/node/reference/voice/call"">","  <Card title=""Call"" icon=""fa-solid fa-phone-volume"" href=""/docs/server-sdk/v4/node/reference/voice/call"">",auto,fix-node-node
/docs/server-sdk/node/node/reference/voice/call,/docs/server-sdk/node/reference/voice,fern/products/realtime-sdk/pages/latest/tech-ref/voice/overview.mdx,45,"  <Card title=""CallCollect"" icon=""fa-solid fa-keyboard"" href=""/docs/server-sdk/node/node/reference/voice/call-collect"">","  <Card title=""CallCollect"" icon=""fa-solid fa-keyboard"" href=""/docs/server-sdk/v4/node/reference/voice/call-collect"">",auto,fix-node-node
/docs/server-sdk/node/node/reference/voice/call,/docs/server-sdk/node/reference/voice,fern/products/realtime-sdk/pages/latest/tech-ref/voice/overview.mdx,48,"  <Card title=""CallDetect"" icon=""fa-solid fa-magnifying-glass"" href=""/docs/server-sdk/node/node/reference/voice/call-detect"">","  <Card title=""CallDetect"" icon=""fa-solid fa-magnifying-glass"" href=""/docs/server-sdk/v4/node/reference/voice/call-detect"">",auto,fix-node-node
/docs/server-sdk/node/node/reference/voice/call,/docs/server-sdk/node/reference/voice,fern/products/realtime-sdk/pages/latest/tech-ref/voice/overview.mdx,51,"  <Card title=""CallPlayback"" icon=""fa-solid fa-play"" href=""/docs/server-sdk/node/node/reference/voice/call-playback"">","  <Card title=""CallPlayback"" icon=""fa-solid fa-play"" href=""/docs/server-sdk/v4/node/reference/voice/call-playback"">",auto,fix-node-node
/docs/server-sdk/node/node/reference/voice/call,/docs/server-sdk/node/reference/voice,fern/products/realtime-sdk/pages/latest/tech-ref/voice/overview.mdx,54,"  <Card title=""CallPrompt"" icon=""fa-solid fa-comment-dots"" href=""/docs/server-sdk/node/node/reference/voice/call-prompt"">","  <Card title=""CallPrompt"" icon=""fa-solid fa-comment-dots"" href=""/docs/server-sdk/v4/node/reference/voice/call-prompt"">",auto,fix-node-node
/docs/server-sdk/node/node/reference/voice/call,/docs/server-sdk/node/reference/voice,fern/products/realtime-sdk/pages/latest/tech-ref/voice/overview.mdx,57,"  <Card title=""CallRecording"" icon=""fa-solid fa-microphone"" href=""/docs/server-sdk/node/node/reference/voice/call-recording"">","  <Card title=""CallRecording"" icon=""fa-solid fa-microphone"" href=""/docs/server-sdk/v4/node/reference/voice/call-recording"">",auto,fix-node-node
/docs/server-sdk/node/node/reference/voice/call,/docs/server-sdk/node/reference/voice,fern/products/realtime-sdk/pages/latest/tech-ref/voice/overview.mdx,60,"  <Card title=""CallState"" icon=""fa-solid fa-circle-info"" href=""/docs/server-sdk/node/node/reference/voice/call-state"">","  <Card title=""CallState"" icon=""fa-solid fa-circle-info"" href=""/docs/server-sdk/v4/node/reference/voice/call-state"">",auto,fix-node-node
/docs/server-sdk/node/node/reference/voice/call,/docs/server-sdk/node/reference/voice,fern/products/realtime-sdk/pages/latest/tech-ref/voice/overview.mdx,63,"  <Card title=""CallTap"" icon=""fa-solid fa-ear-listen"" href=""/docs/server-sdk/node/node/reference/voice/call-tap"">","  <Card title=""CallTap"" icon=""fa-solid fa-ear-listen"" href=""/docs/server-sdk/v4/node/reference/voice/call-tap"">",auto,fix-node-node
/docs/server-sdk/node/node/reference/voice/client,/docs/server-sdk/node/reference/voice,fern/products/realtime-sdk/pages/latest/tech-ref/voice/overview.mdx,66,"  <Card title=""Client"" icon=""fa-solid fa-server"" href=""/docs/server-sdk/node/node/reference/voice/client"">","  <Card title=""Client"" icon=""fa-solid fa-server"" href=""/docs/server-sdk/v4/node/reference/voice/client"">",auto,fix-node-node
/docs/server-sdk/node/node/reference/voice/device-builder,/docs/server-sdk/node/reference/voice,fern/products/realtime-sdk/pages/latest/tech-ref/voice/overview.mdx,69,"  <Card title=""DeviceBuilder"" icon=""fa-solid fa-wrench"" href=""/docs/server-sdk/node/node/reference/voice/device-builder"">","  <Card title=""DeviceBuilder"" icon=""fa-solid fa-wrench"" href=""/docs/server-sdk/v4/node/reference/voice/device-builder"">",auto,fix-node-node
/docs/server-sdk/node/node/reference/voice/playlist,/docs/server-sdk/node/reference/voice,fern/products/realtime-sdk/pages/latest/tech-ref/voice/overview.mdx,72,"  <Card title=""Playlist"" icon=""fa-solid fa-list"" href=""/docs/server-sdk/node/node/reference/voice/playlist"">","  <Card title=""Playlist"" icon=""fa-solid fa-list"" href=""/docs/server-sdk/v4/node/reference/voice/playlist"">",auto,fix-node-node
/docs/server-sdk/v2/reference/dotnet/calling/actions/connect,/docs/server-sdk/v2/dotnet/reference/calling/actions,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/actions/index.mdx,13,"  <Card title=""ConnectAction"" href=""/docs/server-sdk/v2/reference/dotnet/calling/actions/connect"">","  <Card title=""ConnectAction"" href=""/docs/server-sdk/v2/dotnet/reference/calling/actions/connect"">",auto,fix-ref-dotnet-order
/docs/server-sdk/v2/reference/dotnet/calling/actions/detect,/docs/server-sdk/v2/dotnet/reference/calling/actions,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/actions/index.mdx,16,"  <Card title=""DetectAction"" href=""/docs/server-sdk/v2/reference/dotnet/calling/actions/detect"">","  <Card title=""DetectAction"" href=""/docs/server-sdk/v2/dotnet/reference/calling/actions/detect"">",auto,fix-ref-dotnet-order
/docs/server-sdk/v2/reference/dotnet/calling/actions/fax,/docs/server-sdk/v2/dotnet/reference/calling/actions,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/actions/index.mdx,19,"  <Card title=""FaxAction"" href=""/docs/server-sdk/v2/reference/dotnet/calling/actions/fax"">","  <Card title=""FaxAction"" href=""/docs/server-sdk/v2/dotnet/reference/calling/actions/fax"">",auto,fix-ref-dotnet-order
/docs/server-sdk/v2/reference/dotnet/calling/actions/play,/docs/server-sdk/v2/dotnet/reference/calling/actions,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/actions/index.mdx,22,"  <Card title=""PlayAction"" href=""/docs/server-sdk/v2/reference/dotnet/calling/actions/play"">","  <Card title=""PlayAction"" href=""/docs/server-sdk/v2/dotnet/reference/calling/actions/play"">",auto,fix-ref-dotnet-order
/docs/server-sdk/v2/reference/dotnet/calling/actions/prompt,/docs/server-sdk/v2/dotnet/reference/calling/actions,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/actions/index.mdx,25,"  <Card title=""PromptAction"" href=""/docs/server-sdk/v2/reference/dotnet/calling/actions/prompt"">","  <Card title=""PromptAction"" href=""/docs/server-sdk/v2/dotnet/reference/calling/actions/prompt"">",auto,fix-ref-dotnet-order
/docs/server-sdk/v2/reference/dotnet/calling/actions/record,/docs/server-sdk/v2/dotnet/reference/calling/actions,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/actions/index.mdx,28,"  <Card title=""RecordAction"" href=""/docs/server-sdk/v2/reference/dotnet/calling/actions/record"">","  <Card title=""RecordAction"" href=""/docs/server-sdk/v2/dotnet/reference/calling/actions/record"">",auto,fix-ref-dotnet-order
/docs/server-sdk/v2/reference/dotnet/calling/actions/send-digits,/docs/server-sdk/v2/dotnet/reference/calling/actions,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/actions/index.mdx,31,"  <Card title=""SendDigitsAction"" href=""/docs/server-sdk/v2/reference/dotnet/calling/actions/send-digits"">","  <Card title=""SendDigitsAction"" href=""/docs/server-sdk/v2/dotnet/reference/calling/actions/send-digits"">",auto,fix-ref-dotnet-order
/docs/server-sdk/v2/reference/dotnet/calling/actions/tap,/docs/server-sdk/v2/dotnet/reference/calling/actions,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/actions/index.mdx,34,"  <Card title=""TapAction"" href=""/docs/server-sdk/v2/reference/dotnet/calling/actions/tap"">","  <Card title=""TapAction"" href=""/docs/server-sdk/v2/dotnet/reference/calling/actions/tap"">",auto,fix-ref-dotnet-order
/docs/server-sdk/v2/reference/dotnet/calling/results/answer-result,/docs/server-sdk/v2/dotnet/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/index.mdx,13,"  <Card title=""AnswerResult"" href=""/docs/server-sdk/v2/reference/dotnet/calling/results/answer-result"">","  <Card title=""AnswerResult"" href=""/docs/server-sdk/v2/dotnet/reference/calling/results/answer"">",auto,fix-ref-dotnet-order+strip-result
/docs/server-sdk/v2/reference/dotnet/calling/results/connect-result,/docs/server-sdk/v2/dotnet/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/index.mdx,16,"  <Card title=""ConnectResult"" href=""/docs/server-sdk/v2/reference/dotnet/calling/results/connect-result"">","  <Card title=""ConnectResult"" href=""/docs/server-sdk/v2/dotnet/reference/calling/results/connect"">",auto,fix-ref-dotnet-order+strip-result
/docs/server-sdk/v2/reference/dotnet/calling/results/detect-result,/docs/server-sdk/v2/dotnet/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/index.mdx,19,"  <Card title=""DetectResult"" href=""/docs/server-sdk/v2/reference/dotnet/calling/results/detect-result"">","  <Card title=""DetectResult"" href=""/docs/server-sdk/v2/dotnet/reference/calling/results/detect"">",auto,fix-ref-dotnet-order+strip-result
/docs/server-sdk/v2/reference/dotnet/calling/results/dial-result,/docs/server-sdk/v2/dotnet/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/index.mdx,22,"  <Card title=""DialResult"" href=""/docs/server-sdk/v2/reference/dotnet/calling/results/dial-result"">","  <Card title=""DialResult"" href=""/docs/server-sdk/v2/dotnet/reference/calling/results/dial"">",auto,fix-ref-dotnet-order+strip-result
/docs/server-sdk/v2/reference/dotnet/calling/results/fax-result,/docs/server-sdk/v2/dotnet/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/index.mdx,25,"  <Card title=""FaxResult"" href=""/docs/server-sdk/v2/reference/dotnet/calling/results/fax-result"">","  <Card title=""FaxResult"" href=""/docs/server-sdk/v2/dotnet/reference/calling/results/fax"">",auto,fix-ref-dotnet-order+strip-result
/docs/server-sdk/v2/reference/dotnet/calling/results/hangup-result,/docs/server-sdk/v2/dotnet/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/index.mdx,28,"  <Card title=""HangupResult"" href=""/docs/server-sdk/v2/reference/dotnet/calling/results/hangup-result"">","  <Card title=""HangupResult"" href=""/docs/server-sdk/v2/dotnet/reference/calling/results/hangup"">",auto,fix-ref-dotnet-order+strip-result
/docs/server-sdk/v2/reference/dotnet/calling/results/play-pause-result,/docs/server-sdk/v2/dotnet/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/index.mdx,31,"  <Card title=""PlayPauseResult"" href=""/docs/server-sdk/v2/reference/dotnet/calling/results/play-pause-result"">","  <Card title=""PlayPauseResult"" href=""/docs/server-sdk/v2/dotnet/reference/calling/results/play-pause"">",auto,fix-ref-dotnet-order+strip-result
/docs/server-sdk/v2/reference/dotnet/calling/results/play-result,/docs/server-sdk/v2/dotnet/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/index.mdx,34,"  <Card title=""PlayResult"" href=""/docs/server-sdk/v2/reference/dotnet/calling/results/play-result"">","  <Card title=""PlayResult"" href=""/docs/server-sdk/v2/dotnet/reference/calling/results/play"">",auto,fix-ref-dotnet-order+strip-result
/docs/server-sdk/v2/reference/dotnet/calling/results/play-resume-result,/docs/server-sdk/v2/dotnet/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/index.mdx,37,"  <Card title=""PlayResumeResult"" href=""/docs/server-sdk/v2/reference/dotnet/calling/results/play-resume-result"">","  <Card title=""PlayResumeResult"" href=""/docs/server-sdk/v2/dotnet/reference/calling/results/play-resume"">",auto,fix-ref-dotnet-order+strip-result
/docs/server-sdk/v2/reference/dotnet/calling/results/play-volume-result,/docs/server-sdk/v2/dotnet/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/index.mdx,40,"  <Card title=""PlayVolumeResult"" href=""/docs/server-sdk/v2/reference/dotnet/calling/results/play-volume-result"">","  <Card title=""PlayVolumeResult"" href=""/docs/server-sdk/v2/dotnet/reference/calling/results/play-volume"">",auto,fix-ref-dotnet-order+strip-result
/docs/server-sdk/v2/reference/dotnet/calling/results/prompt-result,/docs/server-sdk/v2/dotnet/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/index.mdx,43,"  <Card title=""PromptResult"" href=""/docs/server-sdk/v2/reference/dotnet/calling/results/prompt-result"">","  <Card title=""PromptResult"" href=""/docs/server-sdk/v2/dotnet/reference/calling/results/prompt"">",auto,fix-ref-dotnet-order+strip-result
/docs/server-sdk/v2/reference/dotnet/calling/results/prompt-volume-result,/docs/server-sdk/v2/dotnet/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/index.mdx,46,"  <Card title=""PromptVolumeResult"" href=""/docs/server-sdk/v2/reference/dotnet/calling/results/prompt-volume-result"">","  <Card title=""PromptVolumeResult"" href=""/docs/server-sdk/v2/dotnet/reference/calling/results/prompt-volume"">",auto,fix-ref-dotnet-order+strip-result
/docs/server-sdk/v2/reference/dotnet/calling/results/record-result,/docs/server-sdk/v2/dotnet/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/index.mdx,49,"  <Card title=""RecordResult"" href=""/docs/server-sdk/v2/reference/dotnet/calling/results/record-result"">","  <Card title=""RecordResult"" href=""/docs/server-sdk/v2/dotnet/reference/calling/results/record"">",auto,fix-ref-dotnet-order+strip-result
/docs/server-sdk/v2/reference/dotnet/calling/results/send-digits-result,/docs/server-sdk/v2/dotnet/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/index.mdx,52,"  <Card title=""SendDigitsResult"" href=""/docs/server-sdk/v2/reference/dotnet/calling/results/send-digits-result"">","  <Card title=""SendDigitsResult"" href=""/docs/server-sdk/v2/dotnet/reference/calling/results/send-digits"">",auto,fix-ref-dotnet-order+strip-result
/docs/server-sdk/v2/reference/dotnet/calling/results/stop-result,/docs/server-sdk/v2/dotnet/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/index.mdx,55,"  <Card title=""StopResult"" href=""/docs/server-sdk/v2/reference/dotnet/calling/results/stop-result"">","  <Card title=""StopResult"" href=""/docs/server-sdk/v2/dotnet/reference/calling/results/stop"">",auto,fix-ref-dotnet-order+strip-result
/docs/server-sdk/v2/reference/dotnet/calling/results/tap-result,/docs/server-sdk/v2/dotnet/reference/calling/results,fern/products/realtime-sdk/pages/v2/language/dotnet/calling/results/index.mdx,58,"  <Card title=""TapResult"" href=""/docs/server-sdk/v2/reference/dotnet/calling/results/tap-result"">","  <Card title=""TapResult"" href=""/docs/server-sdk/v2/dotnet/reference/calling/results/tap"">",auto,fix-ref-dotnet-order+strip-result
/docs/server-sdk/v2/go/reference/calling/results/detect-result,/docs/server-sdk/v2/go/reference/calling/actions/detect,fern/products/realtime-sdk/pages/v2/language/golang/calling/actions/detect.mdx,9,[relay-calling-detectresult]: /docs/server-sdk/v2/go/reference/calling/results/detect-result,[relay-calling-detectresult]: /docs/server-sdk/v2/go/reference/calling/results/detect,auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/fax-result,/docs/server-sdk/v2/go/reference/calling/actions/fax,fern/products/realtime-sdk/pages/v2/language/golang/calling/actions/fax.mdx,10,[link-2]: /docs/server-sdk/v2/go/reference/calling/results/fax-result,[link-2]: /docs/server-sdk/v2/go/reference/calling/results/fax,auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/prompt-result,/docs/server-sdk/v2/go/reference/calling/actions/prompt,fern/products/realtime-sdk/pages/v2/language/golang/calling/actions/prompt.mdx,9,[relay-calling-promptresult]: /docs/server-sdk/v2/go/reference/calling/results/prompt-result,[relay-calling-promptresult]: /docs/server-sdk/v2/go/reference/calling/results/prompt,auto,strip-result-suffix
/docs/server-sdk/v2/go/reference/calling/results/record-result,/docs/server-sdk/v2/go/reference/calling/actions/record,fern/products/realtime-sdk/pages/v2/language/golang/calling/actions/record.mdx,9,[link-1]: /docs/server-sdk/v2/go/reference/calling/results/record-result,[link-1]: /docs/server-sdk/v2/go/reference/calling/results/record,auto,strip-result-suffix
